message_id,allocation_date,authorized_customer_id,raw_message,message_difficulty,split,message_hash_sha256
M000626,2025-02-25,C002,"Amendment - need 35 kg car grade B, substitution OK for 25/02; confirm asap. Ref 02",hard,development,345b9949b40fde5aa2f133e2ea6a1a945876ba3c5c62099478741a2fe5d72ed5
M000627,2025-02-25,C003,"Hi team pls arrange 17 kg lett grade B, substitution OK; also 3 kg strawberries grade B, no substitutes; also 3 box capsicum grade A, no substitutes for 25/02; confirm asap. Ref 03",hard,development,07379c4fa6dbfa88e2749d0f37d3689f6de7ec684a41779c946b4cafd45f35b4
M000628,2025-02-25,C004,"Morning, can u send 6 kg strawberries grade A, no substitutes; also 9 kg peppers grade B, no substitutes; also 15 kg spinach grade A, no substitutes; also 11 kg brocc grade A, substitution OK for 25/02; confirm asap. Ref 04",hard,development,4ef873f06d5dbce813038c15355c852ba3f4b0018d381588c3863a1bfc7260b4
M000629,2025-02-25,C005,"Please deliver 54 kg toms grade A, no substitutes; also 14 kg brocc grade A, no substitutes on 2025-02-25. Customer ref C005.",standard,development,aeeac2161133a90aaef7b6c842f41ed1dca622c3c237adbb841b39f587364ae4
M000630,2025-02-25,C006,"Please deliver 1 box cuke grade A, no substitutes; also 10 kg spinach grade A, no substitutes; also 4 crate carrot grade A, substitution OK; also 4 kg brocc grade A, no substitutes on 2025-02-25. Customer ref C006.",standard,development,308a7c3fcb5a733de74fbee5fbf16a9b56b6e4352774c0e220ae033690187ddb
M000631,2025-02-25,C007,"Please deliver 47 kg tomato grade B, no substitutes on 2025-02-25. Customer ref C007.",standard,development,b56b0913b864e6dcc61c5ac9f7105f491c3f8d3b65cee0e143b8d6ffff85d0bf
M000632,2025-02-25,C008,"Please deliver 3 box capsicum grade B, no substitutes; also 9 box leaf spinach grade A, substitution OK on 2025-02-25. Customer ref C008.",standard,development,271047e72f452bcb868b02bb9db57117fe124a069a1faf234f4dbb3290ef66ae
M000633,2025-02-25,C009,"Please deliver 10 kg bell pepper grade A, substitution OK on 2025-02-25. Customer ref C009.",standard,development,10209dd1f699abdb337bced704225392104ebed32b398ccfd653de34a22a8d79
M000634,2025-02-25,C010,"Morning, can u send 20 kg lett grade B, substitution OK for 25/02; call if any issue. Ref 10",hard,development,43c12fb51894b733e0e116e0057a32f57b30ea33ae16f109cf1653cb3de14e63
M000635,2025-02-25,C011,"Please deliver 10 kg lett grade B, substitution OK; also 12 kg strawberries grade A, no substitutes on 2025-02-25. Customer ref C011.",standard,development,078774c1ba0b3e9b2c28abab6d62fb699d28d15f6d15128f7a3890d4535b04ab
M000636,2025-02-25,C012,"Please deliver 12 kg lettuce grade B, substitution OK; also 20 kg strawberries grade B, substitution OK on 2025-02-25. Customer ref C012.",standard,development,fbd6bfe21f00f2596baa02a48d0caee3311ae2a88d2753112e84d1554e18b7c5
M000637,2025-02-26,C001,"Please deliver 3 box cucumbers grade B, substitution OK; also 27 kg strawberries grade A, no substitutes; also 8 kg leaf spinach grade B, substitution OK on 2025-02-26. Customer ref C001.",standard,development,ee0b2de847161f54f5740a95008dc73f96aeca74a5ffac39e08c8ba283289535
M000638,2025-02-26,C002,"Please deliver 6 box toms grade B, no substitutes; also 25 kg spin grade B, substitution OK on 2025-02-26. Customer ref C002.",standard,development,110c8683f5d8609e950987b58fa48aa391f538e8153515546e4856ea329b1170
M000639,2025-02-26,C003,"Please deliver 28 kg bell pepper grade B, no substitutes on 2025-02-26. Customer ref C003.",standard,development,0d78f26d09436542f198c015b37471263011d789493cb5506f13b5f19b0ef7cf
M000640,2025-02-26,C004,"Please deliver 9 kg lettuce grade B, no substitutes; also 6 kg cucumbers grade A, no substitutes on 2025-02-26. Customer ref C004.",standard,development,7bf3cca341e15ed948533dc48cb0c1a7dc0bc48065a6d8b66380bb0c7737b874
M000641,2025-02-26,C005,"Hi team pls arrange 10 kg carrot grade A, no substitutes for 26/02; confirm asap. Ref 05",hard,development,f0897edac349a46fdce71b89eada1fee9b2f67f010b7ffd74104f08e9e5bda34
M000642,2025-02-26,C006,"Please deliver 6 box lettuce grade A, no substitutes; also 9 kg bell pepper grade B, substitution OK; also 12 kg carrot grade B, substitution OK; also 1 crate broccoli grade A, no substitutes on 2025-02-26. Customer ref C006.",standard,development,bc5b980ab857339ef41b3f023c4544e5c63e06eee813e7410ab35c4cba0647ac
M000643,2025-02-26,C007,"Please deliver 40 kg cucumber grade B, substitution OK; also 18 kg carrot grade B, no substitutes on 2025-02-26. Customer ref C007.",standard,development,c734dddfbb5ee88fd93434651b36da1328ca9979047c5c074f428ea65af4c338
M000644,2025-02-26,C008,"Please deliver 12 kg strawberries grade A, no substitutes on 2025-02-26. Customer ref C008.",standard,development,93f533fc8805975e5cd16b544ce87355adcbe3b888eb9f477309a565e30b2c11
M000645,2025-02-26,C009,"Please deliver 4 crate spinach grade B, substitution OK; also 3 box carrots grade B, substitution OK on 2025-02-26. Customer ref C009.",standard,development,4cca43eab9f67e4fb713d7b8817d68a212c56069ecf8dee9664d721c43c2e864
M000646,2025-02-26,C010,"Morning, can u send 19 kg tomatoes grade B, substitution OK; also 11 kg capsicum grade A, no substitutes for 26/02; same delivery slot. Ref 10",hard,development,6dbd921422d9181f083d49844a7c77ec297017b1f984a66ff88efb1855d022d9
M000647,2025-02-26,C011,"Morning, can u send 35 kg toms grade A, no substitutes; also 10 kg bell pepper grade B, substitution OK for 26/02; confirm asap. Ref 11",hard,development,fb0276f6e681e8be967fa77437a7b016e04af17779139e139c99701d5560b98b
M000648,2025-02-26,C012,"Please deliver 33 kg lett grade B, substitution OK; also 14 kg cucumbers grade B, no substitutes; also 1 crate peppers grade B, substitution OK; also 28 kg carrots grade B, substitution OK; also 42 kg brocc grade B, substitution OK on 2025-02-26. Customer ref C012.",standard,development,e5c565ed3cda5a937903124b775e2ffa4509fd0fd57244b79cb6e5574da62ca6
M000649,2025-02-27,C001,"Amendment - need 4 box strawberry grade A, no substitutes; also 3 box spinach grade B, substitution OK; also 20 kg broc grade B, substitution OK for 27/02; call if any issue. Ref 01",hard,development,c7d3d85eafc83e2b9b1eee6f8761c82d9a052f783455878fd53897113d74396b
M000650,2025-02-27,C002,"Morning, can u send 12 kg bell pepper grade B, substitution OK; also 27 kg brocc grade A, no substitutes for 27/02; same delivery slot. Ref 02",hard,development,b5c395ec4bbcd3c31bbe4a328cc6da20fefa6b7e9d920fc02912314b9e24ab44
M000651,2025-02-27,C003,"Please deliver 35 kg lett grade B, no substitutes; also 2 box peppers grade A, no substitutes; also 4 kg spinach grade B, no substitutes on 2025-02-27. Customer ref C003.",standard,development,24a46039317c87f0bca3beafd5ea11d91a54f1d840715c34a5477abb458f43b2
M000652,2025-02-27,C005,"Morning, can u send 5 box peppers grade A, no substitutes; also 34 kg carrots grade A, no substitutes for 27/02; same delivery slot. Ref 05",hard,development,d4c58e5fedb39c98a1274798f390fba7cd4d51b1c48f4be0a3da4f0c4ed82caf
M000653,2025-02-27,C007,"Please deliver 15 kg toms grade A, no substitutes; also 10 kg lettuce grade A, no substitutes; also 16 kg leaf spinach grade A, no substitutes on 2025-02-27. Customer ref C007.",standard,development,d4dd54d010a769d644ed322e25952ca7c369822f7f8811e06ce1fedb886a8283
M000654,2025-02-27,C008,"Amendment - need 37 kg cucumbers grade A, substitution OK; also 3 kg berries grade A, no substitutes; also 17 kg peppers grade A, no substitutes for 27/02; call if any issue. Ref 08",hard,development,471138f53cd935900634e41f75acdc056a40bd6d380270ef8117472fb4d3728c
M000655,2025-02-27,C009,"Please deliver 35 kg toms grade B, substitution OK; also 21 kg strawberry grade B, no substitutes; also 5 kg spin grade A, no substitutes on 2025-02-27. Customer ref C009.",standard,development,9d947708846a8d157ca9f7508fb682aa64d3457bf2bd5042d041143fcae0161b
M000656,2025-02-27,C010,"Please deliver 46 kg toms grade A, no substitutes; also 19 kg strawberry grade A, no substitutes on 2025-02-27. Customer ref C010.",standard,development,51084ff703ea3a3cff7395b5bd6566801d963b1e7d8d91f5f2f0a055dd30819f
M000657,2025-02-27,C011,"Hi team pls arrange 24 kg tomatoes grade B, substitution OK; also 3 kg bell pepper grade B, substitution OK; also 17 kg carrot grade A, no substitutes for 27/02; confirm asap. Ref 11",hard,development,96a03244c41d6c738d6cffbc87bfdddb3e7569aae1f7d472b4770f53ca158906
M000658,2025-02-27,C012,"Please deliver 38 kg cucumber grade A, no substitutes; also 3 kg carrot grade A, no substitutes; also 2 box broc grade A, no substitutes on 2025-02-27. Customer ref C012.",standard,development,6a85656f273723d2753c6b14c3dd0af83b367ccb4aa326d5a425dd15dbd0d906
M000659,2025-02-28,C001,"Please deliver 12 kg tomatoes grade A, substitution OK; also 100 kg car grade A, no substitutes on 2025-02-28. Customer ref C001.",standard,development,e6739df3356b665782d973d0a04c0635bbad4b91e7c9c21458281891dfee2301
M000660,2025-02-28,C002,"Amendment - need 6 kg lett grade B, substitution OK for 28/02; call if any issue. Ref 02",hard,development,693388841fe89a0dd25990637427e639160e55c9858465e397d06e184612dfbf
M000661,2025-02-28,C003,"Please deliver 13 kg lett grade A, no substitutes on 2025-02-28. Customer ref C003.",standard,development,746e2e770e2c04a454275e0fa1ce0e044045a5e8f5eb1c657a7b70c554847231
M000662,2025-02-28,C004,"Hi team pls arrange 11 kg cuke grade B, substitution OK; also 6 kg broc grade A, no substitutes for 28/02; confirm asap. Ref 04",hard,development,f7af4590788ee26feba92fee1ec23695d48b6accf632c48d96128d06f65c0192
M000663,2025-02-28,C005,"Please deliver 13 kg toms grade B, substitution OK; also 52 kg cuke grade A, no substitutes; also 1 crate carrots grade B, substitution OK on 2025-02-28. Customer ref C005.",standard,development,fbd72d836dfb34f1295435cb6f614172afe469daea4d8f0e9c6b855ba068f3f7
M000664,2025-02-28,C006,"Morning, can u send 11 kg tomato grade A, no substitutes for 28/02; same delivery slot. Ref 06",hard,development,6e57fea22522345b416129b332d26ef1b39e19607e745033634af9c03d3bb29a
M000665,2025-02-28,C007,"Please deliver 3 box tomatoes grade B, substitution OK; also 13 kg cucumber grade A, no substitutes; also 18 kg bell pepper grade A, no substitutes on 2025-02-28. Customer ref C007.",standard,development,a9e032c4755fc44e7e6aabb11a4eaa3595abbde12ed7364e161aa3970c406a2a
M000666,2025-02-28,C008,"Amendment - need 21 kg lettuces grade A, no substitutes; also 1 crate strawberry grade B, substitution OK; also 37 kg spinach grade B, substitution OK for 28/02; same delivery slot. Ref 08",hard,development,50d0bad5ba8f07fbd025da0edea84d88717807dc57a82d918eb13c28aca69cfe
M000667,2025-02-28,C009,"Amendment - need 39 kg tomatoes grade B, substitution OK; also 13 kg spinach grade A, no substitutes; also 1 crate carrots grade B, substitution OK for 28/02; confirm asap. Ref 09",hard,development,cd35b0bfa737a23bccccf850185b4b9cdfe6d408c53c469284744d6938395bc8
M000668,2025-02-28,C010,"Hi team pls arrange 21 kg berries grade A, substitution OK; also 35 kg broccoli grade B, substitution OK for 28/02; same delivery slot. Ref 10",hard,development,b55a7ebc008a477797b4241565995f0adbeef573c1049da49252985198c0ddef
M000669,2025-02-28,C011,"Amendment - need 1 box cucumbers grade B, substitution OK for 28/02; confirm asap. Ref 11",hard,development,4c136f9bf370a609863ff475a6e69322e4261af00b7dc9fbebb63c2d71902101
M000670,2025-02-28,C012,"Please deliver 19 kg cuke grade B, substitution OK; also 4 kg berries grade A, no substitutes; also 24 kg peppers grade A, no substitutes; also 56 kg car grade A, substitution OK on 2025-02-28. Customer ref C012.",standard,development,ada3e9f8809c35c15295f47d19138a16e3e6aa60f4fa8f906e095e3d1732ae8b
M000671,2025-03-01,C001,"Morning, can u send 29 kg lettuces grade B, substitution OK; also 13 kg leaf spinach grade A, no substitutes for 01/03; confirm asap. Ref 01",hard,development,6f8f0fd3752654fd13478f71d4739177c421e37699bcdab27c8c0ff3460dd5d9
M000672,2025-03-01,C002,"Please deliver 3 crate capsicum grade A, no substitutes; also 1 crate carrot grade A, no substitutes on 2025-03-01. Customer ref C002.",standard,development,4771541175770e1cb76f132bfb1f8efcdcc560f99ed40fcca6ab49a71a90879f
M000673,2025-03-01,C003,"Please deliver 16 kg tomatoes grade B, substitution OK; also 1 crate bell pepper grade B, no substitutes on 2025-03-01. Customer ref C003.",standard,development,1fd3b29de022d3099988c1646a46cdc307a9fbc74dd7261645164c6e16b8c022
M000674,2025-03-01,C004,"Please deliver 17 kg strawberries grade B, substitution OK; also 17 kg peppers grade B, no substitutes on 2025-03-01. Customer ref C004.",standard,development,3280ffbcb1b792b61de8baf4ce8b5d7e9976d804783fa4f7965f6ee04e62253e
M000675,2025-03-01,C005,"Please deliver 8 kg lett grade A, no substitutes; also 3 kg strawberries grade B, substitution OK; also 11 kg spin grade A, no substitutes; also 27 kg broccoli grade B, no substitutes on 2025-03-01. Customer ref C005.",standard,development,12e857674760002ed04f456ef98759b17e821cbe171c8c2476cd95b2b7beeb2d
M000676,2025-03-01,C006,"Please deliver 12 kg lettuces grade A, no substitutes; also 51 kg cuke grade A, no substitutes; also 27 kg strawberry grade A, no substitutes; also 44 kg car grade A, no substitutes; also 6 kg broc grade A, no substitutes on 2025-03-01. Customer ref C006.",standard,development,8f15758e3f13ea4ae0fb196884e646c2eb13a74f0f66930505d02f994881afa4
M000677,2025-03-01,C007,"Please deliver 2 box cuke grade B, substitution OK; also 6 box strawberries grade B, no substitutes on 2025-03-01. Customer ref C007.",standard,development,302b3d58d625578cbc3d1ce5f575dbbffe490487bbc4ef3d5844eb5ae7ebb903
M000678,2025-03-01,C008,"Please deliver 15 kg toms grade A, no substitutes on 2025-03-01. Customer ref C008.",standard,development,90f924a2d6454f342dbfce8fd0627d6b93965884981edaa88b57546838cc97bb
M000679,2025-03-01,C009,"Please deliver 3 box toms grade A, no substitutes; also 17 kg carrots grade B, substitution OK; also 26 kg brocc grade B, no substitutes on 2025-03-01. Customer ref C009.",standard,development,dbeb7f9f220b9b21d32d6665c38d47785bd2f283cd1932a98b8ab792da639576
M000680,2025-03-01,C010,"Morning, can u send 3 kg bell pepper grade A, no substitutes; also 10 kg spin grade A, no substitutes; also 26 kg car grade B, no substitutes for 01/03; confirm asap. Ref 10",hard,development,1ffc52c46ae2329ddac3db3244454a63098de2af9e40cfe9dbdbd8cbe146fae5
M000681,2025-03-01,C011,"Morning, can u send 1 box tomato grade B, substitution OK; also 1 box lett grade B, substitution OK; also 6 box leaf spinach grade A, no substitutes; also 1 crate broccoli grade A, no substitutes for 01/03; call if any issue. Ref 11",hard,development,f4a3f283f9f551d0fe36fd04365dfd6e0e5ab2e50ccfad9213dc1175bd0ddb03
M000682,2025-03-01,C012,"Please deliver 49 kg tomato grade B, no substitutes; also 3 kg lettuce grade A, no substitutes; also 20 kg spinach grade A, no substitutes on 2025-03-01. Customer ref C012.",standard,development,974b54213f07df5c5074f41aec751ca79bdd2654dca05bd0d53d80b4128de4dd
M000683,2025-03-02,C001,"Please deliver 109 kg cucumbers grade B, no substitutes; also 45 kg peppers grade B, substitution OK on 2025-03-02. Customer ref C001.",standard,test,153b73030dfbf02417d434d26cf4acbf7a41cf32d8a98bad4b52156dcda38fbd
M000684,2025-03-02,C002,"Please deliver 1 box cucumber grade B, substitution OK; also 12 box strawberry grade B, substitution OK; also 4 box spin grade A, no substitutes; also 15 kg brocc grade A, no substitutes on 2025-03-02. Customer ref C002.",standard,test,60e57b1df4afb60d1c79c55e76024d7214dc6616a99d1c393e7d83970dbe094b
M000685,2025-03-02,C003,"Please deliver 2 box lett grade A, no substitutes; also 25 kg strawberry grade A, no substitutes; also 19 kg leaf spinach grade B, no substitutes; also 3 box broccoli grade A, no substitutes on 2025-03-02. Customer ref C003.",standard,test,37dc820694104abc9a4ca9a9090c99e8c9e8608245fa98635bc04f17c3e3fa7a
M000686,2025-03-02,C004,"Please deliver 1 crate cucumbers grade A, no substitutes; also 44 kg peppers grade B, substitution OK on 2025-03-02. Customer ref C004.",standard,test,1277103f8919d9d8d0f4a0701786898623039bf8b47cd5c9b59c0cda75af2800
M000687,2025-03-02,C005,"Please deliver 7 crate lettuces grade A, no substitutes on 2025-03-02. Customer ref C005.",standard,test,1b13ce339a032a4831bdc206d6e5555007ad88a3afc9503e4e1f96d4f6631795
M000688,2025-03-02,C006,"Please deliver 8 kg leaf spinach grade B, no substitutes; also 66 kg carrot grade B, substitution OK on 2025-03-02. Customer ref C006.",standard,test,7fac8203b9c8de46280626c306c583504a8215faa5440d510e322e30a8dc9fd7
M000689,2025-03-02,C007,"Please deliver 14 kg lettuce grade B, substitution OK; also 23 kg carrots grade A, no substitutes on 2025-03-02. Customer ref C007.",standard,test,6787efaf76eee90295a81576e815c8a2c1e72be65c5543d67a58826da3ee966c
M000690,2025-03-02,C008,"Amendment - need 25 kg toms grade A, no substitutes for 02/03; confirm asap. Ref 08",hard,test,0e5b4e2598e917ad47f5cbed0ee9c79d6efd99faa57bc419902cc7448ad4feb3
